,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
443,System Integration Engineer,"$63k-$102k
(Glassdoor Est.)","Introduction


ASML US brings together the most creative minds in science and technology to develop lithography machines that are key to producing faster, cheaper, more energy-efficient microchips. We design, develop, integrate, market and service these advanced machines, which enable our customers - the world’s leading chipmakers - to reduce the size and increase the functionality of their microchips, which in turn leads to smaller, more powerful consumer electronics. Our headquarters are in Veldhoven, the Netherlands, and we have 18 office locations around the United States including main offices in Chandler Arizona, San Jose and San Diego California, Wilton Connecticut, and Hillsboro Oregon.

Job Description


Integrate proto type E-Beam defect inspection machine .

Responsible for system diagnosisandfeedback issues to design team.

Responsible for system performance test and new product verification to meet system design specification and system performance specification.

Workwith design team to develop and evaluate Motion and PLC controlled system.

Work with design team to developand evaluate High Voltage and relate electrical modules in
E-Beam inspection system.

Tune and verification SEMreview and inspection performance.

Work with engineering teamon Engineering Change Request(ECR) andlead some projects related to Customer Special Requirement(CSR). Toanalyze test results by gathering data from prototype tool .

Perform failure analysis including FMEA verification on the system.

Education


Bacheloror higher degree in Electronic, Mechanic or physics background.

Experience


With 3-7 years working experience

Able to apply professional knowledge to develop /integrate semiconductor equipment and ability to learn new technology through hands on experience and project development.

Able to interface with R&D engineers in a project intensive environment.

Able to understand electronic and mechanical design, use different tools for troubleshooting system .

Strong verbal and written communication skills in English

Other information


EOE AA M/F/Veteran/Disability",3.6,"ASML
3.6","San Jose, CA",-1,10000+ Employees,1984,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$5 to $10 billion (USD),-1
444,JD Digits AI Lab - Machine Learning Research Scientist,"$70k-$141k
(Glassdoor Est.)","Location: Mountain View, CA

Job Description:

JD Digits AI Lab at Silicon Valley, is looking for research scientists with strong background in deep learning, machine learning and big data. As a research scientist/engineer, you will be uniquely positioned in our team to work on challenging problems and advance the frontiers of AI technologies. For example, we have applied modern deep learning technologies in modeling user interactive behaviors and fine-tuned the model in the multi-task environment. We've built product knowledge graphs using NLP techniques and trained them using graph convolutional networks. On top of our core technologies, we are working on a large-scale autoML system that is able to generate neural networks well suited for various user-targeting scenarios and construct state-of-the-art recommendation algorithms.

Responsibilities:

1) Conduct applied research and development in machine learning, deep learning, and big data.

2) Research and evaluate state-of-the-art AI algorithms for user modeling, document modeling, knowledge graph, graph convolutional networks, and reinforcement learning.

3) Develop AI products for industry. Example tasks include but not limited to automatic machine learning, recommendation systems, user/item classification, user/item segmentation, etc.

Key Qualifications:
Master (at least 2-year industrial experience) or Ph.D. in at least one of the following field (but not limited to):
o Machine learning/data mining: deep learning, federated learning, reinforcement learning, knowledge graph, large-scale optimization, information retrieval, etc.

o Data mining: information extraction, knowledge/pattern discovery from huge-size, complex data
Strong analytical skills (SQL, statistics, optimization, etc.).
Ability to quickly prototype with practical algorithms and write high quality code in a programming language (such as Python, Java, C++).
Preferred Qualifications:
Experiences in developing new algorithms with track record on top journals/conferences
Experiences in integrating new techniques into the live production system
Familiar with at least one of deep learning frameworks: Tensorflow, Pytorch, Caffe, Mxnet, etc.
Experience with large-scale computing platform, e.g., Spark, Hadoop
Finance/insurance industry experience is a plus but not required.
Self-motivated and eager to learn new things.
Team orientation: we work towards our goal as an agile team together, rather than individually
About JD Digits

JD Digits was formerly known as JD Finance before comprehensively brand escalated in November 2018. Its operational purpose is to connect finance and real industry by using digital technology, boosting the influence of the Internet, enhancing the digital and intelligent development of industries, foster the development of the real economy and create greater social value. Centered on the cutting-edge technologies including data technology, AI, IoT and blockchain, JD Digits has completed the deployment in finance, city, agriculture, campus services and digital marketing, and integrated the personal end, corporate end and government end in terms of its clients. As of June 2019, JD Digits is the second most funded Chinese fintech and blockchain startup.

In the future, JD Digits will more deeply explore current business patterns and enter into more real industry sectors.

About JD (http://corporate.jd.com)

JD.com is the largest e-commerce company in China, and the largest Chinese retailer, by revenue. The company strives to offer consumers the best online shopping experience. Through its user-friendly website, native mobile apps, and WeChat and Mobile QQ entry points, JD offers consumers a superior shopping experience. The company has the largest fulfillment infrastructure of any e-commerce company in China. As of June 30, 2017, JD.com operated 7 fulfillment centers and 335 warehouses covering 2,691 counties and districts across China, staffed by its own employees. JD.com is a member of the NASDAQ100 and a Fortune Global company.",3.8,"JD.com
3.8","Mountain View, CA",-1,5001 to 10000 Employees,-1,Company - Public,"Department, Clothing, & Shoe Stores",Retail,Less than $1 million (USD),-1
445,"Sr. Software Engineer, Criminal Program","$113k-$220k
(Glassdoor Est.)","Checkr's mission is to build a fairer future by improving understanding of the past. We believe all candidates, regardless of who they are, should have a fair chance to work. Established in 2014 and valued at $2.2B, Checkr is using technology to bring hiring to the next level. Our People Trust Platform uses machine learning to help thousands of companies modernize their background check process and make hiring safer, more efficient, and more inclusive. Some of our customers include, Uber, Instacart, Doordash, Netflix, Compass Group, and Adecco.

A career with Checkr is an opportunity to work with some of the best and brightest minds, disrupt an industry for a better future, and give otherwise overlooked candidates access to employment. Checkr has been recognized in Forbes Best Startup Employers and is a top Y Combinator company by valuation.

In this role you will join a team working on the beating heart of Checkr, criminal court data. The Checkr application searches court data from all over the county. The team builds integrations with many data providers to gather court data. We are continuously using and improving machine learning models to better classify data. We also build full stack solutions to allow candidates and our customers to safely and accurately complete background checks.

Responsibilities:
Collaborating with Product, and Engineering to design and implement new product ideas
Solving challenging and highly rewarding problems posed by Checkr's largest customers
Implementing new feature architectures and designs
Building, testing and releasing features across the entire stack
What you bring:
5+ years of software development experience
A strong sense of ownership from feature design through production release
Tenacious troubleshooting abilities
Curiosity about data and familiarity with data driven decision making
What you get:
A fast-paced and collaborative environment
Competitive compensation and opportunity for advancement
100% medical, dental and vision coverage
Unlimited PTO policy
Fitness reimbursements
Equal Employment Opportunities at Checkr

Checkr is committed to hiring talented and qualified individuals with diverse backgrounds for all of its tech, non-tech, and leadership roles. Checkr believes that the gathering and celebration of unique backgrounds, qualities, and cultures enriches the workplace.

Checkr also welcomes the opportunity to consider qualified applicants with prior arrest or conviction records. Checkr's commitment to diversity extends to hiring talented individuals in spite of a prior criminal history in accordance with local, state, and/or federal laws, including the San Francisco's Fair Chance Ordinance.",3.2,"Checkr
3.2","San Francisco, CA",-1,201 to 500 Employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
446,Computer Vision Researcher/Engineer,-1,"Job Description

We have an exciting opportunity on our Software team for a strong member with exceptional development/research skills in the field of Computer Vision and Machine Learning. The primary responsibility of the Software Researcher / Engineer in Computer Vision is to drive the research and development of core perception components within the agreed-upon scope and schedule as defined by the management team. Qualified candidates will be driven self-starters, robust thinkers, strong collaborators, and adept at operating in a highly dynamic environment. We look for colleagues that are passionate about our product and embody our values.

The candidate must have extensive experience in Computer Vision with specialization in at least one of the following areas:
Sensor Calibration: Design and implement algorithms for online and offline calibration of complex devices composed of several sensors, cameras, IMUs, depth sensors, and imagers. Collaborate with other engineers on the design and deployment of a fully automatic robotics-aided calibration process targeted for factory production.
Visual-Inertial Pose Tracking: Design and implement advanced algorithms for estimating the 3D pose of a head-mounted device by optimally fusing visual and inertial measurements collected from multiple cameras and IMUs.
Dense Mapping: Design and implement advanced algorithms for reconstructing dense 3D models of large-scale indoor environments using depth sensors.
3D Scene Understanding: Design and implement 3D scene segmentation algorithms based on depth, motion or texture data.
Eye Tracking: Design and implement advanced algorithms for real-time stereoscopic eye vergence tracking in 3D.
Hand Gesture Tracking: Design and implement advanced algorithms for real-time detection and tracking of hand gestures in 3D.
3D Object Tracking: Design and implement robust algorithms for detecting and tracking the 6 DOF pose of known moving objects from multiple cameras in presence of clutter and occlusions.
Qualifications

Expert knowledge in at least one area listed above:
Fluent in C/C++ (programming and debugging)
Experience working with OpenCV
Knowledge of parallel computing, OpenCL, GPGPU is a plus
Knowledge software optimization and embedded programming is a plus
Education
MS in Computer Science or Electrical Engineering
Ph.D. is preferred
Additional Information
All your information will be kept confidential according to Equal Employment Opportunities guidelines.",3.6,"Magic Leap, Inc.
3.6","Sunnyvale, CA",-1,1001 to 5000 Employees,2011,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
447,Computer Vision Engineer (Now Hiring),-1,"Second Spectrum is building the next way of seeing sports. We deliver unique and innovative solutions through unparalleled capabilities in machine understanding of sports.
• We produce the most accurate tracking data with the fastest high-quality output by leveraging the most automated and extensible solution in the market. We are the official tracking and analytics partner of the NBA, MLS and EPL. We also work with other top basketball and soccer (football) leagues and clubs around the world.
• We generate meaningful and accurate data in the language of sport. Nearly every team in the NBA and ESPN uses our analytics and video platforms.
• We create cutting edge software and communication tools so we can deliver personalized and interactive technologies for leagues, managers, players, media and fans that save people time and get them what they want in ways that previously did not exist.
• We launched an innovative product, Clippers CourtVision, which won an NBA Innovation Award and Best in Technology at the 2019 Sports Business Awards, and has subsequently been used by ESPN, Turner Sports, FOX, NBATV, and NBA League Pass among others.
The Role: Computer Vision Engineer

What You’ll Get To Do:
We are looking for a computer vision engineer to design, develop and implement computer vision and machine learning cutting-edge technologies to ensure our market leading position in sports player tracking and broadcast solutions
• Manage interdisciplinary projects in collaboration with different groups within the company
• Continuously learn new applications and apply learnings to new challenges
• Design, prototype, implement and test software and computer vision & machine learning algorithms in Python, C++ and Rust.
• Develop and optimize real-time and high-accuracy sports solutions with modern CV: object detection, recognition and tracking, camera calibration, 3D reconstruction, etc
• Leverage Amazon Web Services (EC2 and S3) to run algorithms on a large number of servers in the cloud.
• Implement and provide best-practices for maintainable software development, including deployment process, documentation, and adherence to and improvement of coding standards
• Support and monitor live systems, including on-call rotation for computer vision systems during sports seasons

Our Software Stack:
• Languages for scientific computing: Python 3, modern C++ and Rust
• Frameworks: OpenCV, CUDA, FFmpeg, Tensorflow, NumPy, scikit-learn
• Code base: Git with GitLab
• Cloud services: AWS EC2 and S3
• Productivity: Slack, Notion, Google Apps
What You Have:
•MSc in computer science or a related degree, with strong software engineering and modern computer vision components
• 2+ years of industrial experience in full development life cycle: design, prototype, implementation, testing and performance evaluation of software
• 2+ years of industrial experience in computer vision and modern machine learning algorithms, such as deep learning
• Solid experience in software engineering: modern software development practices and tools, concurrent and distributed programming, operating systems, computer networks, database systems
• Fully proficient in Python, modern C++ and/or Rust with exposure to functional & object-oriented programming paradigms
• Experience with high performance computing, GPU computing, and real-time systems would set you apart
As a general approach, we interview for aptitude over specific technologies or languages. Please be prepared to speak to anything listed on your resume or in your portfolio.",4.2,"Second Spectrum
4.2","Los Angeles, CA",-1,1 to 50 Employees,2014,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
448,"Software Engineer, Data","$83k-$167k
(Glassdoor Est.)","Foursquare is the leading independent location technology platform, powering business solutions and consumer products through a deep understanding of location. Over 1,000 clients—including more than 50% of the Fortune 100—choose Foursquare.

Foursquare's toolkit includes Placed powered by Foursquare, Audiences powered by Factual and Proximity powered by Factual, Analytics Solutions, Places, Pilgrim SDK and Pinpoint. Together, these products empower brands to measure foot traffic lift via multi-touch attribution; deliver proximity-based advertising; analyze and identify trends; drive deeper engagement via Foursquare's industry-leading developer tools, which have been selected by 200,000 developers including AccuWeather, Apple, Samsung, Microsoft, Snapchat, Twitter and Uber; and optimize advertising campaigns across hundreds of audiences. Over 14 billion consumer-verified place visit confirmations help us keep our map and models fresh and up-to-date.

Foursquare has more than 350+ employees based in New York headquarters with offices in Seattle, Los Angeles, San Francisco, Chicago and Singapore. In 2019 Foursquare acquired Placed from Snap Inc, and then in 2020 merged with Factual. Foursquare is proud to be funded by The Raine Group, Simon Ventures, Naver, Union Square Ventures, Andreessen Horowitz, DFJ Growth, Morgan Stanley Alternative Investment Partners and more.

About the Team

The data engineering team owns critical pieces of the machine learning and analytics platforms. This team helps to build data processing infrastructure to derive insights from billions of location data points every day. Help us build and collaborate with Product, Engineering, and Data Science teams to create tools and processes to bring research and machine learning models to production.

Responsibilities of the role:
Influence key decisions on architecture and implementation of scalable data processing and analytics structure
Work with the Data Science team to bring machine learning models into production
Build Hadoop MapReduce and Spark processing pipelines using Java, Python, and Ruby
Build REST APIs for data access by systems across our infrastructure
Focus on performance, throughput, and latency, and drive these throughout our architecture
Write test automation, conduct code reviews, and take end-to-end ownership of deployments to production
Mentor junior engineering staff
Qualifications:
BS/BA in a technical field such as computer science or equivalent experience
4-7 years of software development experience
Proficiency in Python, Java, C#, and/or Ruby
3+ years of experience with Hadoop MapReduce and/or Spark data processing pipelines, analytics systems (e.g. OLAP, BI tools), and machine learning technologies
Experience operating systems in AWS
Excellent communication skills, including the ability to identify and communicate data-driven insights
Foursquare is proud to foster an inclusive environment that is free from discrimination. We strongly believe in order to build the best products, we need a diversity of perspectives and backgrounds. This leads to a more delightful experience for our users and team members. We value listening to every voice and we encourage everyone to come be a part of building a company and products we love.

Foursquare is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected Veteran status, or any other characteristic protected by law.",2.2,"Foursquare
2.2","Los Angeles, CA",-1,201 to 500 Employees,2009,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
449,Computer Vision Algorithm Engineer,-1,"Posted: Feb 12, 2020
Role Number:
200149888
The display technology team features a collaborative environment with creative and world-class products and cutting edge technologies. Team provides opportunities for individuals to contribute across a wide spectrum of disciplines. Best in class engineering excellence and thoroughness are expected and encouraged. Innovation, IP and patent creation are highly supported and valued. Opening up the boundaries to design and ship innovative products with best-in-class technologies and user experiences are the main goals of our team.

Join us in crafting solutions the world doesn't know of yet. To be successful, you should be able to thrive in a dynamic, agile, multi-disciplinary, and hands-on environment that values engineering excellence, creativity, and innovation.
Key Qualifications
The ideal candidate will have 5+ years of algorithm development experience,
Deep knowledge of image processing and computer vision
Rich experience in algorithm development
Experience in machine learning or display design and/or display test is a plus
Familiarity with Matlab image processing toolbox or OpenCV
Programming skills in Matlab/C/C++/Python
Experience in data analysis and visualization with Matlab/Python/JMP
Self-motivated, responsible, excellent written and verbal interpersonal skills
Up to 10% international travel
Description
This individual will play a key role in image processing / machine learning algorithms design and development to enable display calibration and metrology. You will work closely with cross-functional design and operation groups to ensure the success of current and future Apple display products. Candidate will be responsible for,
Specify, design and implement display metrology and calibration algorithms for use during Apple new product introduction (NPI) process and mass production
Develop, optimize and debug image processing / machine learning algorithms and software
Integrate and validate algorithms in manufacturing test equipment
Evaluate efficacy of metrology algorithms as compared to human visual inspection
Define algorithm performance verification specs and review existing algorithms
Collaborate with team members responsible for deployment of your algorithms to our factories during the NPI process.
Analyze large amounts of NPI display performance data
Education & Experience
MS/PhD in Electrical Engineering, Computer Engineering, Computer Science, Optics or related field.",4.2,"Apple
4.2","Santa Clara, CA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
450,Software Engineer,"$70k-$123k
(Glassdoor Est.)","Who we are


Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 305 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom, enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.

When applying for a job you are required to create an account, if you have already created an account - click Sign In.

Creating an account will allow you to follow the progress of your applications. Our system does have some requirements that will help us process your application, below are some guidelines for creation of your account:
Provide full legal First Name/Family Name – this is important for us to ensure our future hires have the right system set up.
Please Capitalize first letter of your First and Last Name.
Please avoid using fully capitalized text for your First and/or Last Name.
NOTE: If your name is hyphenated or has multiple capitalization, please use the same format as your government ID.
Job Description Summary:

We are creating a world where ‘payments’ is synonymous with PayPal. The PayPal Platform is a suite of web services, which are used by internal and external developers to enable payments anytime, anywhere and anyway. The Platform processes billions of requests each month, and enables PayPal and its partners to rapidly innovate on new payment scenarios and enable new experiences. Therefore, the evolution of the Platform is integral to PayPal’s long-term strategy.

The Risk Platform team is looking for a highly talented, self-driven, proven software engineer to help design and build highly available, reliable, scalable and distributed platforms for a variety of use-cases spanning near-real time decision making and machine learning. As an engineer in our development team you will be responsible for the development and delivery of the APIs supporting PayPal user experiences on various channels (web, mobile, etc.), as well as integrations with partners. You will work closely with product and experience and/or integration teams to understand the developer needs and deliver the API that meets their needs As an engineer in our risk transaction team you will be responsible for development and delivery of simple, scalable mobile/web solutions that enables easy integration of Paypal services into our partner products. The possibilities are unlimited for disruptive thinking and you will have an opportunity to be a part of making history in consumer market.

You’ll work alongside the best and the brightest engineering talent in the industry. We have opportunities in a wide range of areas including development, design, search, platform, test, quality, big data, front end, and back end. As a core participant of your team, you’ll estimate engineering efforts, prioritize projects, plan implementations, and triage production issues. You need to be dynamic, collaborative, and curious as we build new experiences, improve existing products, and develop distributed systems powering the world’s largest e-commerce and payments websites at a scale few companies can match.

Job Description:
Job Description
Responsibilities -
Independently design, build and test complex multi-tiered features based on high level requirements.
Working with scrum teams and product managers using agile methodologies to deliver high quality solutions on time.
Collaborate effectively with peer application teams and architecture team to solve complex problems spanning their respective areas.
Write detailed technical documentation to allow easy hand-offs to other team members.
Work effectively to foster a strong team environment.
Employ technical expertise in helping team members overcome technical problems
Work closely with business partners, product management and design team to conceptualize new ideas and converting them into technical requirements and working closely with your peers to build seamless APIs and libraries.
Basic Requirements
2+ years of industry experience working on large scale systems
MS or PhD in Computer Science, Engineering or a related technical field
Hands-on experience in designing orchestration oriented platforms and services
Experience with HTTP, REST API's and competent designing and building web services/micro-services in a commercial setting.
Proficient in back-end development using Java EE technologies (e.g. Java language, application servers, servlet containers )
Applied data science skills to write quick ETL scripts in Python and derive insights from the data by doing independent analysis
Experience with Design Patterns, MVC and frameworks (e.g. Spring, RestEasy, Apache CXF and Jersey)
Competent in software engineering tools (e.g. Java build tools, GiT, GitHub, PR reviews, Git branching strategies, Maven ) and best practices (e.g. unit testing, test automation, continuous integration, etc.).
Strong foundational knowledge in Object-Oriented Design Principles, Data Structures, Algorithms, SQL/NoSQL, Operating Systems, and Software Engineering
Working knowledge of web technologies (such as HTTP, HTML/DOM, JavaScript, CSS, AJAX) is beneficial
Excellent communications skills both written and verbal.
Nice to have
Proficiency in Python.
Experience with building end-to-end machine learning systems / decision / rule engines
Visualization tools such as Tableau
Monitoring and logging tools like Splunk, ELK
Hadoop, Hive, Teradata, NoSQL

Subsidiary:

PayPal

Travel Percent:

0

Primary Location:

San Jose, California, United States of America

Additional Locations:

Masters Degree or Equivalent: Computer Science (Required)

We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.

PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at paypalglobaltalentacquisition@paypal.com.",3.9,"PayPal
3.9","San Jose, CA",-1,10000+ Employees,1998,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
451,Sr Software Engineer - Machine / Deep Learning,"$62k-$128k
(Glassdoor Est.)","Position Summary:

As a Sr. Software Informatics- Machine Learning in Illumina’s Research group you will focus on developing software packages, algorithms and applying machine learning/deep learning techniques to genomic applications.

Job Duties include but are not limited to:
Software engineering and developing software packages to support internal applications
Develop and apply machine learning/deep learning algorithms to serve internal applications or collaborations with third parties
Build strong collaborative relationships with diverse groups within Illumina
Requirements:
PhD degree (or Master's degree with 3+ years of experience) in Computer Science, Engineering, Artificial Intelligence, Genomics, Molecular Biology, or related field
Experience with one or more programming languages including Python, C/C++
Strong communication skills
A team player
Team oriented with excellent interpersonal skills and ability to take ownership and accountability of assignments

Illumina believes that everyone has the ability to make an impact, and we are proud to be an equal opportunity employer committed to providing employment opportunity regardless of sex, race, creed, color, gender, religion, marital status, domestic partner status, age, national origin or ancestry, physical or mental disability, medical condition, sexual orientation, pregnancy, military or veteran status, citizenship status, and genetic information. If you require accommodation to complete the application or interview process, please contact accommodations@illumina.com. To learn more, visit: https://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf",3.9,"Illumina
3.9","San Diego, CA",-1,5001 to 10000 Employees,1998,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),-1
452,Senior Data Scientist,"$129k-$204k
(Glassdoor Est.)","We are looking for a Data Scientist who will be responsible for shaping our company’s data strategy innovating the $85B digital and linear television advertising market. You are passionate about all things data and tech, and have extensive knowledge of the digital space. You are accomplished in the areas of creating new analysis and deriving business-changing insights and you are ready to support the strategic objectives of a highly cross-functional organization.

RESPONSIBILITIES:
Your work will have an outsized impact on tools we’re building, forecasting, planning, allocation, and audience behavior prediction
Work with Pb-scale data sets representing the total US video and TV audiences
You will build new, and support scaling out existing models in support of audience segmentation
You will be working with the data-engineering team to product ML pipelines and coordinating data models with other engineering teams
Building Data Models and managing machine learning pipelines
QUALIFICATIONS:
Managing ML pipelines with tools such as Python, Julia, and Apache Spark
SQL fluency and an understanding of relational data models
Comfortable in the Linux environment
A master of all trades mentality and an ability to embrace new challenges regularly
Eager and energized to work with some of the latest open source technologies
Able to work on-site in Los Angeles, CA
PhD in Data Science, Physics, Mathematics or other scientific field
PERKS:
Unlimited paid time off each year
Annual vacation stipend
Onsite gym, fitness classes and personal trainer
Casual dress code
Kitchen stocked with healthy snack snacks
Health, dental and vision benefits
Parental leave
Epic growth
ABOUT

At VideoAmp, we believe in challenging advertising paradigms to maximize value for clients. We do this by enabling companies to execute on business outcomes across their media investment instead of more traditional media metrics. VideoAmp is the software and data solutions company powering the convergence of the linear TV and digital video advertising. Our solutions connect linear TV viewership with addressable data assets to benefit the marketing and media industries. This enable marketers and content owners to holistically plan, transact, and measure deduplicated audiences across digital video, OTT, connected and linear TV advertising.

Come and join us!",3.5,"VideoAmp
3.5","Los Angeles, CA",-1,51 to 200 Employees,2014,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1
453,Data Scientist,"$110k-$155k
(Glassdoor Est.)","Title: Data Scientist
Location: Oakland, CA 94612
Duration: Contract
Job Description:
Client is in the middle of modernizing many of the IT infrastructure systems and business applications.
Importantly, the District is implementing a new Computer-Aided Dispatch and Automated Vehicle Location (CAD/AVL) system.
All the District 635 buses are equipped with the latest and the greatest mobile edge computing and 4G network devices.
From this new implementation, client will begin to receive larger datasets than before.
The polling rate for the new system for each bus has increased from 1 minute to 15 seconds, bringing in more vehicle location, telemetry data and historical data.
Outside of the primary CAD/AVL data, onboard integration will bring in data from the client Signal Priority, Farebox, Digital Video Recorders, and Automatic Passenger Counter systems.
This new influx of Big Data, Artificial intelligence (AI), Machine learning, and the Internet of Things (IoT) will require a Data Scientist, an architect that will design and implement an infrastructure to handle the influx of huge volume of data.
Roles & Responsibilities:
The candidate will become familiar with the various modules of the new CAD/AVL, as well as data from the existing transit system and Data warehouse to make recommendations on the appropriate data ingestion and integration standards, practices, and tools.
In the intent on sharing data with the public or internally, this position will assist the IT management to implement the data governance plan and open data platform.
Required Experience:
The position must have experience in Team Data Science Process (TDSP), moving data to Azure Data Lake and analytics using U-SQL.
Required Skills:
This position will require data science skills such as Statistics, Machine Learning, Multivariable Calculus & Linear Algebra, data wrangling & intuition, and data visualization & communication.
About our Company: -

22nd Century technologies is a Minority (MBE) that supports demanding staffing programs for Corporations and State and Local Government Agencies. Its journey began in 1997 by supporting large Federal contracts which nudged us in the direction of creating large candidate pools across the country. Over the last 20 years, we have built a strong business model that is carefully constructed to deliver on multiple facets. We have proven past performance of providing services that exceed our clients' expectations. Today 22nd Century technologies supports clients in all 50 states and has grown to be a company that is trusted and sought for providing a complex mix of workforce solutions. With a firm grip on the entire spectrum of staffing solutions, we have placed more than 500,000 skilled resources and delivered 15 million+ man-hours.
“22nd Century Technologies is an Equal Opportunity Employer"" and “US Citizens & all other parties authorized to work in the US are encouraged to apply.""",3.5,"22nd Century Technologies
3.5","Oakland, CA",-1,1001 to 5000 Employees,1997,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1
454,Data Scientist,-1,"Data Scientist

The Clock Foundation seeks a highly motivated individual to join our dynamic team developing epigenetic aging clocks applying them to our mission of speeding the availability of treatments that prolong health and life expectancy.

Essential
A PhD (or equivalent experience) in a relevant scientific subject including but not limited to bioinformatics, biostatistics, or computational biology, with research experience in academia or industry
Proficiency with R for statistical programming
Proven ability to deliver high quality novel research in bioinformatics, biostatistics, or computational biology, for example through journal publications
Interest in the biology of aging
Desirable
Experience working alongside experimental personnel to gather appropriate data, validate methodologies and test hypotheses
Experience analyzing clinical or survey data using statistical approaches such as longitudinal analysis, mixed effect modeling, logistic regression analyses, and model building techniques
Experience with array or sequencing technologies for epigenetic data (such as targeted bisulfite sequencing and whole genome bisulfite sequencing)
Experience with machine learning techniques
Experience with Python and full-stack development efforts
Familiarity with DNA methylation and epigenetic aging clocks
This position has competitive compensation and benefits. If this position is of interest, please send your resume/CV and any supporting materials to us for immediate consideration.

About the Clock Foundation

The Epigenetic Clock Development Foundation (“Clock Foundation”) is a California non-profit that is dedicated to speeding the availability of treatments that prolong health and life expectancy. Epigenetic aging clocks based on DNA methylation are strong indicators of biological age, the reversal of which promises to lower the risk of multiple chronic diseases and to preserve the immune system. For more information, please see our website: www.clockfoundation.org.

Job Type: Full-time

Pay: $83,000.00 - $117,883.00 per year

Benefits:
Dental insurance
Health insurance
Paid time off
Schedule:
Monday to Friday
Work Remotely:
Yes",-1,Clock Foundation,"Torrance, CA",-1,-1,-1,-1,-1,-1,-1,-1
455,Data Scientist,-1,"Data Scientist

The Clock Foundation seeks a highly motivated individual to join our dynamic team developing epigenetic aging clocks applying them to our mission of speeding the availability of treatments that prolong health and life expectancy.

Essential
A PhD (or equivalent experience) in a relevant scientific subject including but not limited to bioinformatics, biostatistics, or computational biology, with research experience in academia or industry
Proficiency with R for statistical programming
Proven ability to deliver high quality novel research in bioinformatics, biostatistics, or computational biology, for example through journal publications
Interest in the biology of aging
Desirable
Experience working alongside experimental personnel to gather appropriate data, validate methodologies and test hypotheses
Experience analyzing clinical or survey data using statistical approaches such as longitudinal analysis, mixed effect modeling, logistic regression analyses, and model building techniques
Experience with array or sequencing technologies for epigenetic data (such as targeted bisulfite sequencing and whole genome bisulfite sequencing)
Experience with machine learning techniques
Experience with Python and full-stack development efforts
Familiarity with DNA methylation and epigenetic aging clocks
This position has competitive compensation and benefits. If this position is of interest, please send your resume/CV and any supporting materials to us for immediate consideration.

About the Clock Foundation

The Epigenetic Clock Development Foundation (“Clock Foundation”) is a California non-profit that is dedicated to speeding the availability of treatments that prolong health and life expectancy. Epigenetic aging clocks based on DNA methylation are strong indicators of biological age, the reversal of which promises to lower the risk of multiple chronic diseases and to preserve the immune system. For more information, please see our website: www.clockfoundation.org.

Job Type: Full-time

Pay: $83,000.00 - $117,883.00 per year

Benefits:
Dental insurance
Health insurance
Paid time off
Schedule:
Monday to Friday
Work Remotely:
Yes",-1,Clock Foundation,"Torrance, CA",-1,-1,-1,-1,-1,-1,-1,-1
