,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
575,Data Analyst,"$42k-$82k
(Glassdoor Est.)","Title: Data Analyst
Location: Tustin, CA
Duration: 6+ months (wants contract to hire option)
Schedule: M-F onsite (remote during covid)
Process: Phone interview followed by a Webex or Zoom video

Musts:

Donor Development/
Donation Realm non-profit
CRM background prefers any background in NON-PROFIT
Data Analysis

Position Overview

The Data Analyst is a vital team player in IS department. The Analyst plans and conducts the analysis, design, testing, documentation and deployment of new and existing technology solutions to meet client's business and operational requirements; develops business process requirements and improvements; facilitates development of priorities with managers; coordinates and participates in applications testing and problem resolution; executes quality assurance activities. This position operates as the subject matter expert providing technical and functional system analysis services to enable client to develop and implement software and technology solutions to meet business, operational and functional objectives.

They want someone with experience in Donations, Non-profit with technical strengths in Donor development, Donor cultivate, all types on non-profit donations realm would be the ideal candidate. The Data Analyst role will still be responsible for data reporting, dash boards, analyze and extract data what to run for the business. Both front end and back end systems knowledge is required.

Job Duties:
Donor Development/Donation Realm non profit
Open to CRM background as a trade-off but prefers any background in NON-PROFIT
Data Analyst data reporting, dashboard, & data extraction.

• Analyze and document complex as-is and future business processes to turn business requirement into documents for procedures, applications, tools and reporting
• Collect and develop detailed business and functional requirements across the enterprise and serve as a liaison between the business and technical teams.
• Assist Application Support team with troubleshooting and root-cause analysis.
• Troubleshoot issues with current software applications and interfaces identifying potential solutions and working with the development team to resolve.
• Assist the development team with writing test cases, test scripts and scorecards.
• Create, contribute to and organize operational procedures and user manuals
• Collect and Analyze data to identify risks and perform root-cause analysis on areas of risk.
• Establish and track action plans, working with cross functional teams.
• Ability to identify solution options with pros/cons and present to various stakeholders and decision makers.
• Monitor project progress by tracking activity, resolving problems, publishing progress reports, recommending actions.
• Schedule, facilitate and document meetings with all levels of staff for purposes of discovery, presentation, review, approval and problem resolution.
• Ability to answer questions, provide detail, address changes to requirements, and facilitate dialog across teams when issues and challenges are encountered to ensure the end product is delivered as specified.
• Create, maintain and analyze metrics, KPIs and reports for Software Applications.
• Contribute and facilitate the Continuous Improvement of Software Applications providing recommendations and action plans for enhancements and upgrades.
• Responsibilities extend to multiple projects, applications enhancements, risk mitigations and/or continuous improvement simultaneously.

• Demonstrated report writing skills in either SQL Report Writer, Crystal Reports or other reporting or BI platform.

• Working familiarity with writing SQL queries, creating database views, and reading/writing basic stored procedures.

• Familiarity with the SDLC and software development

• Highly proficient gathering and developing detailed business and functional requirements.

• Excellent analytical skills so that a customer’s business needs are properly interpreted and translated into application and operational requirements

• Demonstrated ability to quickly grasp complex technical concepts and make them easily understandable in text and pictures.

• Excellent written and oral communication skills effectively communicating in individual and group settings in all levels of the enterprise, from C-level position to end users as well as external vendors.

• Strong knowledge of systems capabilities, software platforms and processes.

• Excellent analytical, critical thinking and problem-solving skills.

• Knowledge of different development languages and software architecture will be highly desired.

• Proficient organizational and time management skills, multi-taking and working under minimal supervision.

• Strong attention to detail.

• Proficiency with MS Office, MS Visio and other documentation and organizational tools.

Job Type: Contract

Pay: $50.00 - $60.00 per hour

Benefits:
401(k)
Health Insurance
Paid Time Off
COVID-19 considerations:
Remote until its safe to work onsite

Experience:
Donor: 1 year (Preferred)
CRM: 1 year (Preferred)
Data Analysis: 5 years (Required)
Location:
Tustin, CA (Required)
Full Time Opportunity:
Yes
Schedule:
Monday to Friday
Work Remotely:
Temporarily due to COVID-19",3.6,"Oxford Global Resources
3.6","Tustin, CA",-1,501 to 1000 Employees,1984,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),-1
576,Data Analyst,"$44k-$83k
(Glassdoor Est.)","Housed in Human Resources, but reporting to Contracts Administration, The Data Analyst contributes to AHF's mission by assisting is a cross-functional capacity to meet the administrative needs and demands of AHF Ryan White contracts.

Under the joint guidance and direction of the Contracts Administration, Grants, HR, Payroll and IT departments, in this role you will be responsible for compiling, collecting, organizing, analyzing and disseminating required documentation and information needed for programmatic, administrative and financial reporting, invoicing, grant solicitations, and audits/site visits. Such documentation includes, but is not limited to payroll support, time and effort reporting, clinical and financial data to support expenditures and/or program goals. In this position, you will also query data, download files from county systems, import data, produce reports and articulate/explain results, issues and exceptions as they arise.

As a Data Analyst, you will use your technical abilities to successfully navigate different systems that inform grant/contract related needs and assist with any direct or indirect grant and contract functions.

As a team member based in Los Angeles, you will work closely with staff across the country to ensure a full and comprehensive system is in place that allows for continuity, when applicable, across programs.

This role adds value to AHF and the Contracts Department by assisting and contributing to an evolving grants contract management infrastructure.

Job Type: Full-time

Pay: $19.00 - $20.00 per hour

Experience:
Healthcare: 2 years (Preferred)
Data Analyst : 3 years (Required)
SQL : 2 years (Required)
Work Location:
One location
Benefits:
Health insurance
Dental insurance
Vision insurance
Paid time off
Schedule:
Monday to Friday",4.7,"AIDS Healthcare Foundation
4.7","Los Angeles, CA",-1,1001 to 5000 Employees,1987,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),-1
577,Product Data Analyst,-1,"A large social media company in Menlo Park is looking for a Product Data Analysts to join their Marketplace team within the ecommerce vertical . They will work closely with product managers to understand what success will look like for this product and work with market research to decide if the product adds value to the user. These analysts will produce ad hoc analyses aid team in understanding user behavior, develop POVs, and drive decision-making as well as will work closely with engineers to develop data infrastructure (data pipelines, reports etc) and other tools to make analytics easier and more effective. A successful candidate will be the go-to expert for data resources and tools for the product team.

Job Type: Contract

Pay: $50.00 - $55.00 per hour

Experience:
data analyst or product analyst: 2 years (Required)
SQL: 2 years (Preferred)
Work Location:
One location
Benefits:
Health insurance
Dental insurance
Vision insurance
Retirement plan
Paid time off
Schedule::
Monday to Friday",3.8,"Insight Global
3.8","Menlo Park, CA",-1,1001 to 5000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),-1
578,QA Data Analyst 1st shift,"$34k-$65k
(Glassdoor Est.)","Background
• RedTag Analyst provides a vital function to collect, input and analyze Assembly Red Tag Data. This data is utilized to identify and prioritize defects found during the assembly process

Job Description
• Work throughout Murrieta Facility to collect, input and analyze assembly defect information.
• Once input, analyze data to provide detailed reports which prioritize issues for Assembly, Supermarket and Salvage.
• Collaborate with other QA members to analyze Warranty Data and provide detailed analysis for root cause, containment and countermeasure
• Lead internal activities to ensure stakeholders are properly notified, allocate resources and mediate identified defects.
• Able to work at the discretion of QA Supervisor and Management to ensure production quality standards are met.

Critical Skills
• Computer proficiency including MS Access, Excel, Word, Powerpoint
• Critical Thinking, Problem Solving, Effective Communication and Self-Starter requiring minimal supervision.
• Type 50 WPM
• Comfortable working in both production and office environment

1st shift 6:00am -2:30pm

About Staffmark

Staffmark is committed to providing equal employment opportunity for all persons regardless of race, color, religion (including religious dress and grooming practices), sex, sexual orientation, gender, gender identity, gender expression, age, marital status, national origin, ancestry, citizenship status, pregnancy, medical condition, genetic information, mental and physical disability, political affiliation, union membership, status as a parent, military or veteran status or other non-merit based factors. We will provide reasonable accommodations throughout the application, interviewing and employment process. If you require a reasonable accommodation, contact us. Staffmark is an E-Verify employer. This policy is applicable to all phases of the employment relationship, including hiring, transfers, promotions, training, terminations, working conditions, compensation, benefits, and other terms and conditions of employment.

All employees are directed to familiarize themselves with this policy and to act in accordance with it. All decisions with respect to employment matters and other phases of employer-temporary employee relationships will be in keeping with this policy and in accordance with all applicable laws and regulations.",3.7,"Staffmark
3.7","Murrieta, CA",-1,10000+ Employees,1970,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),-1
579,Marketing Data Analyst,-1,"Job Description:

With the news of COVID19 spreading, Aquent is committed to ensuring the safety and well being of our employees. This includes providing technology to support video interviews, resources and support for employees to work from home successfully, and fully covered healthcare for eligible employees. The position is remote until the stay at home order is lifted. Then you must be able to work onsite at the posted location.

Our client, a social media and advertising leader, is looking for 2 Marketing Data Analyst to grow their team that supports its Small Businesses Groups. This talent will be responsible for running analysis using SQL, creating dashboards and data visualization tables on marketing campaigns and programs, providing insights and recommendations on how internal marketing teams can optimize.

Duties:

Utilize SQL to execute ad hoc data analysis to report on marketing campaign performance
Build reporting dashboards and visualizations to enable the tracking of campaign/program KPI
Perform analyses on large data sets to understand drivers of marketing engagement and provide recommendations on campaign optimization
Interface and consult with marketers, analysts, and cross-functional partners to understand their reporting and data needs, serving as the point of contact for marketing reporting requests, inquiries, and action items; Interface with data engineering, product, and data science teams to implement customers’ needs
Support marketing team with process improvements for optimized delivery of diverse data requests
Support data testing and triage data issues by working with cross-functional teams such as data engineering, marketing operations, and data science

Skills:

Strong SQL skills and experience working with large-scale data sets
Exceptional project management and prioritization skills
Experience managing stakeholders with competing priorities in a dynamic and changing environment
High level of detail-orientation
Experience working with cross-functional teams such as marketing, data science, data engineering
Clear and effective verbal and written communication
Experience working with data visualization tools preferred
Experience in marketing industry and understanding of media/marketing measurement preferred
2+ years of working experience

Education:

BA/ BS preferred.

Client Description:

This TOP social media company, headquartered in Menlo Park, CA, was built to help people connect and share. Over the last decade their tools have played a critical part in changing how people around the world communicate. With over two billion people using the service and more than fifty offices around the globe, a career at this company offers countless ways to make an impact in a fast growing organization.

Working here, you’ll:

Be part of their mission of community building
Work on the most visible apps and services in the social media industry
Work in an Agile environment, in constant iteration and problem solving mode
Take part in global internal conversations that are happening with stakeholders, wherever they may be located, who are the best at what they do

Why work with AQUENT? Check out our awesome benefits: https://aquent.com/find-work/talent-benefits

Aquent is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, and other legally protected characteristics.",3.9,"Aquent
3.9","Menlo Park, CA",-1,1001 to 5000 Employees,1986,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
580,Data Analyst needed ASAP!!,"$39k-$74k
(Glassdoor Est.)","?Evaluating the data that comes in from each department
?Making reports that compile the data into simple and understandable format for the management
?Collect data on a daily basis
?Coordinate with all the other departments of the company
?Make use of the statistics and the programs provided by the company
?Work closely with the senior management and help them make decisions
?Designing efficient data collection techniques specifically for the company
?Preparing reports in the stipulated time
?Check and recheck the data as any mistake on your behalf could magnify even a small mistake
?Great ability with number as you will have to deal with not just simple calculations, but also with complicated algorithms

Qualifications Required for the Job of a Data Analyst
?Bachelor's degree in mathematics, accounting or economics, a master's degree would be an added advantage
?Knowledge of the latest data programs
AppleOne is proud to be an Equal Opportunity Employer. Pursuant to applicable state and municipal Fair Chance Laws and Ordinances, we will consider for employment qualified applicants with arrest and conviction records.

0-1 years",3.3,"AppleOne
3.3","Folsom, CA",-1,1001 to 5000 Employees,1964,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),-1
581,Data Analyst (Geospatial Experience),"$52k-$94k
(Glassdoor Est.)","T3W Business Solutions, Inc. is a Woman-Owned Small Business located in San Diego, CA. It is our mission to help our clients develop strategies to optimize their use of space and resources resulting in maximum benefits; we also deliver quality data and analysis to support our clients’ daily facility operations, planning, and compliance programs. We are looking for a Data Analyst.
Requirements: *
Bachelor’s degree from an accredited discipline equal or related to Geospatial Information Systems; engineering background preferred OR 10 years of experience in the GIS / Cartography field may be substituted for education
Must be a U.S. Citizen and be able to hold a public trust
Duties and Responsibilities: *
*Data mining*: Mining enterprise systems and applications for data and information in support of infrastructure investment strategy and planning. Extensive knowledge of querying databases using structured query language (SQL) is required.
Utilizing and applying computer software including Microsoft Office (Excel, Word, PowerPoint), Esri ArcGIS 10.x, Esri ArcPad, Autodesk AutoCAD 2013.
Ability to work with planning, engineering, and survey professionals to analyze data and develop useful maps and exhibits for a variety of planning and engineering documents.
*Data entry*: Preparing data, documents, and files for entry and upload within established standards.
*Data analysis*: Understanding and interpreting facilities, infrastructure, and planning data to include comparatives, gaps, needs, values, limits, applications, matrices, identification, feasibility, feedback, processes, models, impacts, issues, manipulation, organizational, performance, conformity and recommendations. Includes fusing data from several sources to conduct analysis and provide reports, tables, graphs, and charts.
*Data collection*: Includes identifying, compiling, arranging, sorting, organizing, incorporating, reviewing, and determining applicability from various sources
EEO/AA/F/M/Vet/Disabled

Job Type: Full-time

Pay: $0.00 per hour

Benefits:
401(k)
401(k) matching
Dental insurance
Health insurance
Paid time off
Vision insurance
Schedule:
Monday to Friday
Experience:
Geospatial or coursework: 3 years (Preferred)
Application Question:
What is the best email to reach you at?
Work Remotely:
Temporarily due to COVID-19",4.4,"T3W Business Solutions, Inc.
4.4","San Diego, CA",-1,51 to 200 Employees,2004,Company - Private,Architectural & Engineering Services,Business Services,$5 to $10 million (USD),-1
582,Data Science Instructional Designer and Analyst,"$45k-$74k
(Glassdoor Est.)","INSTRUCTIONAL DESIGNER I

14-Aug-2020

Job Code and Payroll Title
6150 INSTRUCTIONAL DESIGNER I

Job Summary
JOB OVERVIEW
Under direct supervision, the Data Science Instructional Designer and Analyst will assist and equally support the UCSF Library’s Data Science Initiative (DSI) and the UCSF Bakar Computational Health Sciences Institute (BCHSI).

The employee’s responsibilities with DSI will include assisting with curriculum development and instruction of new and existing data science workshops, which will be delivered in both traditional and flipped classroom settings (i.e. through meetups and consultations to support learning of online materials).

The employee’s responsibilities with BCHSI responsibilities include testing of data pipeplines, user facing applications, providing feedback to development teams on discovered issues and enhancement requests, and verifying fixes.

Additionally, this position will include assisting with the development of technical documentation and instructional materials for working with data and systems, and interacting with end-users to answer questions or to assist with instructions in using the data and systems. Both roles will be under direct supervision to ensure compliance with defined organizational policies, procedures and objectives, but will also require the ability to work independently and as part of a team.

Please note: This is a full time one year contract position starting from the date of hire.

UCSF LIBRARY
The UCSF Library provides a wide range of services and resources supporting health science education and research to the UCSF community and beyond. The Library’s Data Science Initiative (DSI) offers workshops and online educational materials for guidance in collecting, securing, sharing, and analyzing health science data.

The Bakar Computational Health Sciences Institute(BCHSI) is a critical component of a global UCSF initiative in Precision Medicine, which seeks to aggregate and integrate vast, disparate datasets to advance understanding of biological processes, determine mechanisms of disease, and inform diagnosis and treatment of patients. Beginning with a base of excellent computational faculty dispersed among our four top-ranked professional schools (Dentistry, Medicine, Nursing and Pharmacy) and Graduate Division, superb research programs and outstanding Medical Center, BCHSI will establish a central convening center, hire additional faculty, and build programs for research and education. BCHSI will develop and enhance UCSF’s computational approaches and strategies in basic, translational, clinical and population-based biomedical research, working with partners in industry and academia where appropriate. It will be a campus hub for computer scientists and for researchers who employ computation as a primary tool in their biomedical research.
LI-JD2
ABOUT UCSF
The University of California, San Francisco (UCSF) is a leading university dedicated to promoting health worldwide through advanced biomedical research, graduate-level education in the life sciences, health professions and excellence in patient care. It is the only campus in the 10-campus UC system dedicated exclusively to the health sciences.

Organization
Campus

Req Number
55571BR

Location
Mission Bay

Job Title
Data Science Instructional Designer and Analyst

Appointment Type
Contract

Percentage
100%

Shift Length
8 Hours

Shift
Days

Work Days
Monday - Friday, 9:00 AM - 5:00 PM

Required Qualifications
• Bachelor's degree in related area and/or equivalent experience/training
• Working knowledge and skills with Unix/Linux shell scripting
• Working knowledge and skills in R programming
• Working knowledge and skills in SQL programming for querying large databases
• Basic knowledge of data science concepts and principles
• Basic analytical skills to conduct analysis, demonstrating organization and problem-solving skills
• Proficiency in analytical, verbal, written and interpersonal communication skills

Preferred Qualifications
• Experience acquired through school teaching formal or informal workshops or courses
• Previous exposure to Git or GitHub
• Previous exposure to testing applications with graphical user interfaces
• Basic knowledge in writing technical documentation or creating user manuals
• Basic knowledge of instructional design principles and learning strategies, including needs analysis, backwards design, learning outcomes and assessment design, and instructional approaches including lecture, discussion, activities, projects, etc.
• Basic knowledge of the technical tools and platforms to achieve the delivery of engaging and media-rich online learning content, and of trends in the use and effectiveness of educational technology and learning

License/Certification
N/A

Position Type
Full Time

Department Name
LIbrary

Equal Employment Opportunity
The University of California San Francisco is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran or disabled status, or genetic information.",4.1,"UC San Francisco
4.1","San Francisco, CA",-1,10000+ Employees,1864,College / University,-1,-1,$25 to $50 million (USD),-1
583,Data Analyst ( with Licensing & Distribution experience ),-1,"One of our clients in Los Angeles is looking for a Data Analyst ( with Licensing & Distribution experience ) with the following skills and experience:

JOB SUMMARY

Highly organized, motivated individual with comprehensive understanding of Distribution Licensing, advanced Excel skills, and working knowledge of databases.

Specific Key Areas:
4+ Years' Experience in an entertainment company with contract experience
Familiarity with databases. Understanding how to extract information into excel as well as upload information
Someone who has distribution/licensing management background
Data Analyst- background
Strong Excel
Strong data validation experience


KEY RESPONSIBILITIES
Compile high volumes of material data sets in Excel. Map, migrate, and validate data sets in system. Accountable for the integrity of all sales data in database.
Audit deal terms of licensed product in the system and reconcile against the license agreement.
Provide Content Sales team with a comprehensive avails/status of licensed content to maximize sales avails and future sales opportunities.
Assist with post sale activity. Extract material deal points and create ad-hoc reports (targeted packages of available product, strategically selected for a particular licensee) and initial deal structure for the sales team.
Maintain licensing sales information for all active deals and help prepare and distribute notices.
Update Database System based on International Dates/Accounting/Ops/Marketing POS/Delivery/Marketing initiatives.
One-off analytic projects as required.
REQUIRED SKILLS & ABILITIES
4+ Years' Experience in an entertainment company with contract experience
Comprehensive understanding of underlying distribution deals coupled with advanced excel skills to be able to perform in-depth analysis.
TV licensing experience
Excellent oral and written communication skills for interaction with inter-department teams.
Self-starter with ability to prioritize. Excellent time management skills.
Ability to multi-task doing analytical, detail-oriented, high volume work.
Excellent computer skills required - MS Office especially advanced Excel, Adobe Acrobat, Outlook, database systems.
Interested candidates may submit their resumes online or call at 310-906-4780 for further information regarding the position.

Find Us on Facebook!

Follow Us on Twitter!

Beacon Hill is an Equal Opportunity Employer that values the strength diversity brings to the workplace. Individuals with Disabilities and Protected Veterans are encouraged to apply.

Company Profile:

Beacon Hill Technologies, a premier National Information Technology Staffing Group, provides world class technology talent across all industries on a contract, direct (permanent), contract-to-direct and project basis. Beacon Hill Technologies' dedicated team of recruiting and staffing experts consistently delivers quality IT professionals to solve our customers' technical and business needs.

Beacon Hill Technologies covers a broad spectrum of IT positions, including Project Management and Business Analysis, Programming/Development, Database, Infrastructure, Quality Assurance, Production/Support and ERP roles.

Learn more about Beacon Hill Staffing Group and our specialty divisions, Beacon Hill Associates, Beacon Hill Financial, Beacon Hill HR, Beacon Hill Legal, Beacon Hill Life Sciences and Beacon Hill Technologies by visiting www.beaconhillstaffing.com.

We look forward to working with you.

Beacon Hill. Employing the Future",4.5,"Beacon Hill Staffing Group, LLC
4.5","Los Angeles, CA",-1,501 to 1000 Employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD),-1
584,People Solutions Sr. Data Analyst (Remote West of the Rockies),"$87k-$142k
(Glassdoor Est.)","As pioneers in audio and video technology, we at Poly uniquely understand the power of human connection. We've seen it drive innovation, solve problems, inspire action and power productivity. We are bringing together our portfolio of high-quality, proven products and services to connect people to what matters most -- whether it's their colleagues, customers, playlists or favorite games. Together, our technology will keep that connection strong and fuel a future collaboration and understanding, in spite of circumstances, distance or time zones.

As a People Solutions Sr. Data Analyst supporting People Solutions Team at Poly, you are a growth-mindset solution oriented Senior Data Analyst helping us build our reporting, data insights and predictive analytics capabilities. In this role, you will work closely with HR and the business and be responsible for identifying areas building both long term and ad-hoc reporting and analytics solutions. Your strong technical, analytical, and operational background in HR make you an ideal candidate. Tableau or Power BI proficiency is required. A background working with SAP SuccessFactors a plus. This position can be remote - anywhere West of the Rockies.

What you’ll do:
Partner with HRIS, People Solutions, HR Business Partners, Total Rewards, Culture & Learning, and IT on key data reporting and analytics projects
Use your technical expertise to solve, shape, and support our people strategy
Use your consulting skills to define and develop the best approach for data analysis and turn data into actionable insights & recommendations
Effectively communicate statistical analyses, results, and implications to technical and non-technical audiences
Deliver high quality analysis, reports, presentations using simple and effective visualizations that can be scaled for consumption by a larger audience
Develop and maintain a library of analytics dashboards used to drive self-service tools and recommend opportunities for process improvements to improve the quality of our data
Merge structured, semi-structured and unstructured data from several systems to highlight company trends related to recruiting, developing, engaging and retaining talent
Build prediction and trend analysis to anticipate the changes in the business, and to enable better decision making
Use tools and programming languages like Power BI, Excel, SuccessFactors, and many other internal tools to work efficiently at scale our data and reporting
We’d love to hear from you if you have the following:
Bachelor's degree or higher or equivalent work experience in analytics
5+ years of relevant experience working as an analyst
Proficiency in tools such as SAP Analytics Cloud, Power BI and Tableau
Advanced experience with spreadsheet analysis and data manipulation of large data sets
Experience working with HR/organizational people data (e.g. headcount, turnover, recruiting metrics, and other people analytics)
Experience initiating and driving projects to completion with minimal guidance
Experience processing and analyzing data sets, interpreting them for making business decisions
Experience presenting the results of analyses with product and leadership teams to influence the overall strategy
Excellent interpersonal, team collaboration, and communications skills
Ability to manage time efficiently and handle multiple priorities
Troubleshooting and problem-solving skills
We’re even more excited about you if you have:
2+ years of experience with SAP SuccessFactors Employee Central reporting tools
Project management experience
Can provide examples of similar past work
Experience working in high-growth, performance focused environments
What do we have to offer you?
A global team, united by our innovative products, making an impact toward creating amazing new ways to hear, to see, to work, and to work together.
A company who believes a distributed workforce is the present and the future.
We leverage our great products, so employees can work in an environment that makes them most connected and productive, no matter where they are.
People who are passionate about creating excellence – for our customers, and for each other. We’re in this adventure together!
Poly is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity or expression, race, age, religious creed, national origin, physical or mental disability, ancestry, color, marital status, sexual orientation, military or veteran status, status as a victim of domestic violence, sexual assault or stalking, medical condition, genetic information, or any other protected class or category recognized by applicable equal employment opportunity or other similar laws.",3.0,"Poly
3.0","San Jose, CA",-1,5001 to 10000 Employees,1961,Company - Public,Telecommunications Manufacturing,Telecommunications,Unknown / Non-Applicable,-1
585,Data Analyst/Report Writer,"$28k-$59k
(Glassdoor Est.)","We Deliver Complex Projects That Power Vibrant Communities

Gafcon, Inc. provides comprehensive services in construction, program and project management, as well as construction and technology consulting support.

Never losing sight of an owner’s objectives and perspective, Gafcon anticipates challenge, delivering with certainty while making the complex simple. We take command of multilayered projects by applying decades of specialized experience. Gafcon is confident in our project management teams and our deliberate approach, and we are committed to the communities in which we live and work.

Find out more information about Gafcon at www.gafcon.com.

We have an immediate opportunity for a Data Analyst/Report Writer to join our San Diego based team of professionals.

The Data Analyst/Report Writer is responsible for designing, developing, creating, and maintaining custom reports, dashboards, and SQL views for construction program controls and program management information systems (PMIS). These responsibilities range from translating business needs to technical specifications, design, build, testing, and collaboration with teams/stakeholders to integrate systems.

Requirements include a BS in Mathematics, Economics, Computer Science, Information Management or Statistics and a minimum of five years’ experience hadlign similar duties, preferably in Public Works construction or in the AEC industry.

Specific duties include:
Gather requirements from clients, customers and/or end-users to develop constructive reporting solutions in SQL and Oracle databases
Assist the Business Analysts by providing technical information and feasibility analysis/studies
Design essential reports and dashboards in collaboration with the configuration/implementation team
Articulate tasks that cover UI (user interface) and reporting capabilities (e.g. describe/determine whether a UI should be interactive or static, containing visualizations or tabular data)
Design, build and deploy reporting solutions (e.g. operational reports, dashboards) using a combination of:
Data presentation via dashboard & reports
Conduct testing and troubleshooting
Evaluate and improve existing reporting solutions
Development, execution and analysis of database queries and stored procedures for use in ad-hoc reporting or recurring reports
Performance tuning of existing database queries
Create visualizations, reports and dashboards for requested projects
Develop and update technical documentation for users (e.g. user manuals) and technical support team (e.g. ERD – Entity Relationship Diagram, FRD – Functional Relationship Diagram, API – Application Programming Interface, DD – data dictionary)
Maintain accurate and comprehensive inventory of data, data systems and data storage
Collaborate with PMIS tool configurators, users and other stakeholders to master system and information storage architecture
Identify data feed points of service, data extraction formats (flat files, csv files, XML etc)
Evaluate features in new products (and new versions of existing products) to assess impact and identify improvements to reporting solutions
Collaborate with DBA team on architecture and road maps
Lead cross-functional meetings with technical partners for the development of reports and also systems impacting the data output, to address project concerns and data quality issues as needed
Methodologies/Tools/Technologies:

MS SQL Server, Oracle PL/SQL, Oracle BI Publisher, SSRS, Power BI, Tableau, XML, XSL, REST/SOAP, API, Git, JSON, Primavera Unifier, Primavera P6, Oracle PeopleSoft, e-Builder, Kahua, MS Power Point, Adobe Acrobat, Scrum Methodologies, MS SharePoint, Agile, MS OneNote, Planner, MS Teams, MS Power Point, MS Word, MS Excel",3.1,"Gafcon
3.1","San Diego, CA",-1,51 to 200 Employees,1987,Company - Private,Accounting,Accounting & Legal,$25 to $50 million (USD),-1
586,Data Loss Prevention (DLP) Analyst,-1,"Job Description:
Bloom faces an unprecedented opportunity to change the world and the way companies utilize energy. We have recently launched a “game changing” solution called “Always on” that will help companies power their primary business operations without disruption with cleaner, more reliable electricity generated on-site with no combustion. We are looking for a Data Loss Prevention (DLP) Analyst to join our team in one of today’s most exciting technologies
The Data Loss Prevention (DLP) Analyst is a key resource on the Information Security team and will be primarily responsible for the maintenance and daily monitoring of the enterprise Cloud, Endpoint, and Network Data Loss Prevention (DLP) solutions. The main duties of the person in this role will include proper care and administration of the Data Loss Prevention (DLP) environments and monitoring and responding to the alerts that generate from the tool. This person will interface closely with other Security Engineers, Architects, Managers, and internal customers. This individual is responsible for coordination with functional and technical resources to ensure that the solutions are scalable, reliable, and sustainable.
The Data Loss Prevention (DLP) Analyst will advise on data security best practices and configure, review, and maintain the DLP/CASB solutions. As a member of the Information Security team, the role contributes to the development and execution of a secure data security strategy and ensures its alignment with Bloomenergy business strategy and the delivery of capabilities required to achieve business success.
The Data Loss Prevention (DLP) Analyst must be able to build strong relationships with all levels of the company and interface with internal and external contacts in a professional manner as well as interact with business key stack holders to fulfill the responsibilities and obligation

Responsibilities
Work with vendors to support the DLP technology (deployment, troubleshooting, upgrades, etc.)
Administration of the DLP tools which includes configuring policies, upgrading, and patching, etc.
Monitor alerts generated from the DLP systems and other technologies
Understand and follow the incident response process through event escalations
Respond to escalations by the Incident Response Team
Follow processes to maintain the DLP system
Responsible for implementing best security practices at Bloom Energy
Responsible to implement and maintain the best security standards and policies to protect Information systems architecture that includes Data Center, Network, Servers, Storage, databases Applications, and related access control.
Act as a consultant to all teams on information security best practices.
Mentor and provide relevant training to global team members
Skills and Experience Requirements
3- 5 years of experience in Information Security technologies/operations.
2-3 years of experience in Data Loss Prevention (DLP) Technology support and Event Handling
Information Security concepts related to Governance, Risk & Compliance
Supporting Information Security Technology
Ability to independently research and solve technical issues
Work independently in a highly dynamic environment with the ability to collaborate with an inter-functional team.
Experience in incident handling operations and procedures
Demonstrated integrity in a professional environment
Strong communication skills (written, verbal, and listening)
Educational Requirements
Degree in Computer Science, Information Systems, Engineering or a related field.
Professional security certification such as CompTIA Network+, Security+ will be a plus.
About Bloomenergy
Bloom Energy’s mission is to make clean, reliable, and affordable energy for everyone in the world. The Company’s product, the Bloom Energy Server, delivers highly reliable and resilient, ‘Always-On’ electric power that is clean and sustainable. Bloom’s customers include twenty-five of the Fortune 100 companies and leaders in cloud services and data centers, healthcare, retail, financial services, utilities and many other industries. For more information, visit www.bloomenergy.com

Bloom Energy is an equal opportunity employer and makes employment decisions on the basis of merit. We are committed to compliance with all applicable laws providing equal employment opportunities. All qualified applicants, will receive consideration for employment without regard to race, sex, color, religion, national origin, protected veteran status, or on the basis of disability. Bloom Energy makes reasonable accommodations, consistent with applicable laws, for the known physical or mental limitations of an otherwise qualified applicant or employee with a disability, who can perform the essential job functions, unless undue hardship would result.",3.2,"Bloom Energy
3.2","San Jose, CA",-1,1001 to 5000 Employees,2001,Company - Public,Energy,"Oil, Gas, Energy & Utilities",$100 to $500 million (USD),-1
