,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
405,Lead Data Scientist,"$111k-$178k
(Glassdoor Est.)","At the intersection of technology, science, business and sports, Strivr offers an end-to-end, VR-based immersive learning platform that changes the way people around the world train, learn and perform. With a mission to elevate performance through immersive experience, we are redefining an industry in real time and shaping the future of learning.

Strivr was founded in 2015 out of Stanford University’s Virtual Human Interaction Lab, using the football field as our proving ground. Since then, we have quickly expanded from the athlete to the enterprise, partnering with leading Fortune 500 companies including Walmart, Verizon and Fidelity to innovate and elevate employee development.

More than just content inside a headset, immersive learning provides realistic, high-impact experiences driven by L&D experts, instructional designers, data scientists, and immersive content specialists. Strivr offers the only end-to-end solution available today, bringing together the software, hardware, content and services needed to deliver effective training at scale.

Recognized by Fast Company’s Most Innovative Companies of 2019 and 2020, we take pride in our passion for innovation and we use that energy to fuel our work. Our culture thrives on teamwork, grit, transparency and impact, and celebrates every win. It’s an exciting time to join our fast growing team!

At Strivr, our Data Science team develops cutting-edge techniques to improve people’s performance in the real world based on their experiences in the virtual world. As a Data Scientist at Strivr, you will be at the forefront of defining approaches to Immersive Data Science and will be evaluating and optimizing user experience in the virtual world.

Your responsibilities:
Develop innovative approaches to measuring user behavior and evaluating performance in the virtual environment
Collaborate with partners such as Engineering and Solutions teams to instrument the data collection process and build ETL pipelines to obtain data required for your analyses
Implement approaches and communicate insights in a compelling narrative
Incorporate your research outcomes into the data product offering
Minimum Qualifications:
5+ years of industry experience as a Data Scientist
An advanced degree in a quantitative field (e.g Economics, Statistics, Sciences, Engineering)
Experience developing and implementing in-depth approaches, including statistical and econometric analyses and/or ML models
Experience building ETL pipelines
Proficiency with Python (or R), and SQL
Strong communication skills
Passion for using data to improve immersive experiences",4.5,"Strivr
4.5","Palo Alto, CA",-1,51 to 200 Employees,2015,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
406,Network Operations Engineer,"$52k-$69k
(Glassdoor Est.)","JOB TITLE:
Network Operations Center Engineer
JOB DESCRIPTION SUMMARY:
China Unicom Americas is seeking a skilled Network Engineer at the company’s Network Operation Center (NOC). The selected candidate will be responsible for monitoring systems across a multi-platform environment, answering incoming calls, and processing alerts and tickets while following through a completion or escalation. Additionally, the selected candidate will be responsible for maintaining detailed documentation and reporting of events and ensure effective follow through until resolution; and complete other data and/or hardware maintenance assigned from managers.
THIS POSITION REQUIRES FULL FLUENCY IN MANDARIN CHINESE AND ENGLISH- APPLICANTS MUST INDICATE THIS ON THEIR RESUME AND COVER LETTER TO BE CONSIDERED FOR THE POSITION
ESSTENTIAL DUTIES AND RESPONSBILTIES INCLUDE BUT IS NOT LIMTED TO:
24x7 Network Operation Center shift duty
Monitor network safety and respond to problems
Assist on projects related to IP, transmission and voice.
Assist on sales support cases.
Assist on IDC and construction planning projects.
REQUIREMENTS:
Bachelor’s degree in Telecommunication, EE, Computer Science, or other related fields.
Geographic mobility; candidates must be willing and able to relocate within the United States.
Authorization to work in the United States.
LOCATION:
Los Angeles, CA
SALARY REQUIREMENTS:
Our generous salary and reward programs reflect our commitment to attract, motivate, and retain the highest quality and most competent employees.
The position will be salaried, hourly, or compensation based, grounded on relevancy and commensurate with experience.
BENEFITS:
We offer a competitive benefit plan dependent upon part- and full- time employee status – such as: PTO, holidays, health care and dental coverage, 401 K retirement plans, FSA, and appreciation and perk programs.
DISCRIMINATION DISCLOSURE:
CUA is committed to employing a diverse workforce. Qualified applicants will receive consideration without regard to race, color, religion, sex, national origin, age, sexual orientation, gender identity, gender expression, protected veteran status, or disability.
Job Type: Full-time",3.3,"China Unicom
3.3","Los Angeles, CA",-1,10000+ Employees,2000,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),-1
407,Lead Software Engineer - Backend,"$107k-$164k
(Glassdoor Est.)","Are you interested in being on the cutting edge of software development? Do you want to push the boundaries of learning with new technologies? Here at Strivr, we're at the intersection of technology, science, business, and sports. We offer an end to end, VR/CG/AR-based immersive learning platform that changes the way people around the world train, learn, and perform.

As a Lead Backend Engineer within the Content Creation and Management group, you will have the independence, opportunity, and the end-to-end responsibility of building our next-generation platform. This platform consists of a suite of products that allows users to create, manage, and distribute immersive content. Our engineering team takes pride in building secure, enterprise-grade services with high reliability and solid monitoring systems.

Your responsibilities:
Architect, design, and implement backend systems to enable the content Creation and Content Management
Evaluate the current architecture, determine the risks and opportunities, and come up with a proposal for mitigation and improvements
Incorporate security, performance, reliability, and monitoring features into everything you build
Collaborate with product managers, designers, and backend and front end engineering to conceptualize and build new features for our users
Be a visible technical leader. Mentor and coach other engineers on the team
Minimum Qualifications:
5+ years of software engineering experience, specifically with Cloud (PaaS, SaaS) services and solutions
Proficient in C#, Java, or similar programming language
Experience with development of RESTful services and distributed systems
Bachelors in Computer Science or related field or equivalent experience
Deep understanding of Computer Science fundamentals such as data structures, algorithms, distributed systems, and programming languages
Preferred Qualifications:
Experience building platforms for client applications running on Web, Desktop, and Mobile
Experience working with cloud technologies, such as Google Cloud, AWS, or Azure, including Kubernetes or Docker
Familiar with frontend technologies like React, Javascript, and CSS
M.S Degree in Computer Science, Engineering, or equivalent
About Strivr:

Strivr was founded in 2015 out of Stanford University’s Virtual Human Interaction Lab, using the football field as our proving ground. Since then, we have quickly expanded from the athlete to the enterprise, partnering with leading Fortune 500 companies including Walmart, Verizon and Fidelity to innovate and elevate employee development. Strivr was recognized by Fast Company as one of the Most Innovative Companies of 2019 and 2020 and Inc. magazine called us one of the Best Workplaces for 2019

About our Engineering Team:

At Strivr, our engineering teams develop immersive experience software and a cloud-based software platform that powers the creation, management, and experience of immersive learning with a unique level of insights and predictive analytics. The platform is scalable, secure, and compliant which is critical to making our customers and users successful on our platform. The engineering team is distributed and located in offices in Seattle and Palo Alto. In addition to the five company values of teamwork, grit, transparency, impact, and passion, we index on strong communication skills, a growth mindset, responsibility and ownership, and a collaborative and respectful work culture.",4.5,"Strivr
4.5","Palo Alto, CA",-1,51 to 200 Employees,2015,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
408,"Sr. Quality Engineer, Process Validation","$73k-$117k
(Glassdoor Est.)","Do you want to join a team that is changing the diagnostics landscape and revolutionizing patient care?! As a member of GenMarks team, we combine out-of-the-box thinkers and game-changing technology to revolutionize patient care. Our work atmosphere is dynamic, fast-paced, and patient-focused. We encourage teamwork, while reinforcing the importance of individuality, and encouraging an entrepreneurial spirit.

GenMarks culture is at the core of what we do, fostering an environment that embraces teamwork, accountability, individuality, and entrepreneurial spirit. We are committed to empowering our people to grow and carve exciting career paths, while having access to a broad and exciting array of experiences.

We are rapidly expanding and searching for proven Sr. Quality Engineer who want to join us on the journey to improve patient care, and also help us grow our leadership position in a very dynamic marketplace.

WHAT YOU'LL DO AT GENMARK!

This Sr. Quality Engineer will work with a cross-functional team in Master Validation Planning, including Facility Validations, Manufacturing Equipment Validations, and Process Validations. You will represent Quality Assurance and interacts with cross-functional departments to provide quality guidance, training, input, review, and approval for pFMEAs and process validations

ESSENTIAL DUTIES AND RESPONSIBILITIES
Responsible for working with a cross-functional team in the planning, maintenance, oversight, and timely execution of Master Validation Plans.
Provides guidance and training on pFMEAs and process validation to cross-functional staff.
Review and approve manufacturing verification methods, process validations and associated documentation.
Works closely with R&D, Manufacturing, Quality Control, and Product Technical Support to prevent nonconformities and provide solutions to complex issues.
Work independently or with cross-functional teams to lead and support multiple projects, balancing priorities, and resources to meet project and management expectations.
Understand statistical tools and methodologies used to analyze data, review and provide input to characterization of processes and review/approve process validation activities developed by the process owners.
Review and approve proposed changes for products by performing risk assessments, providing guidance and support and assessing the adequacy of verifications and validations.
Provides QA oversight on related investigations to assess and document product impact within the investigation. Coordinate the execution and/or participation of risk assessment evaluations into product issues.
Resolve quality issues and CAPAs by performing investigation, conducting root cause analysis, developing and implementing plans to resolve the quality issue.
PREFERRED QUALIFICATIONS
B.S. minimum, Industrial or Mechanical Engineering degree preferred
Advanced degree preferred in the sciences, life sciences, or engineering
15 or more years of relevant experience as a scientist or engineer, in molecular biology, biochemistry, applied engineering or a related field
Advanced familiarity with biotech manufacturing processes and procedures including acceptance activities, production and process controls, identification and traceability, quality auditing, etc.
Basic technical knowledge of molecular biology, principles of nucleic acid hybridization, and PCR
Training and experience in basic statistical analysis tools and Design of Experiments (DOE) methodology preferred
Knowledge of basic statistics relevant to interpretation and analysis of scientific data, including characterization of assay performance is required; knowledge of statistical-based Design of Experiments methodologies is desirable.
ASQ Certification as CQE, CQA, and / or CQM preferred
ABOUT GENMARK

GenMarks ePlex true sample-to-answer system symbolizes the evolution of eSensor technology combined with digital microfluidics. ePlex offers unique solutions to address the most significant challenges facing clinical laboratories, while supporting hospital systems to deliver patient-centered, value-based care. ePlex streamlines the diagnostic workflow from physician order entry to the final test report and is the only true sample-to-answer solution designed to improve patient care, reduce costs, and increase lab efficiency.

GenMark is headquartered in Carlsbad, California and maintains its European Operation in Zug,",2.7,"GenMark Diagnostics
2.7","Carlsbad, CA",-1,501 to 1000 Employees,2010,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),-1
409,Software Engineer,"$52k-$107k
(Glassdoor Est.)","About Marvell


At Marvell, we believe that infrastructure powers progress. That execution is as essential as innovation. That better collaboration builds better technology. Trusted by the world’s leading technology companies for 25 years, we move, store, process and secure the world’s data with semiconductor solutions designed for our customers’ current needs and future ambitions. Through a process of deep collaboration and transparency, we’re ultimately changing the way tomorrow’s enterprise, cloud, automotive, and carrier architectures transform—for the better.

The data infrastructure that our customers build has never been more critical to our global economy. It’s what’s keeping the world connected, businesses running, and information flowing. If you’re ready to excel, innovate, and truly enjoy your work, apply now for the position detailed below.

The Opportunity


Targeted for use in a wide variety of OEM networking and storage equipment, including routers, unified threat management (UTM) appliances, content-aware switches, application-aware gateways, triple-play gateways, WLAN and 3G/4G/5G access and aggregation devices, storage arrays, storage networking equipment, and servers, the Marvell Octeon/Armada infrastructure processors are the heartbeat of the network - from the edge to the core. As a member of software operation team in IPBU, the successful candidate will be responsible for developing and maintaining various components of the CI/CD infrastructure. The candidate will also provide DevOps support for the software development and QA team.

Responsibilities:

Develop and expand the current CI/CD infrastructure in terms of capacity and more functionalities
Make changes to the CI software base on request from other teams

Qualifications:

BS/MS (preferred) degree in CS/EE or related technical field(s) with 0-3 years of previous experience
Strong Programming Skills in C/Shell/Python in a Unix type environment, with good problem solving skills
Excellent Design and Development experience
Good understanding of Linux kernel
Understanding of Networking Protocols such as IP, TCP, UDP, etc.
Experience working on DPDK/Hyperscan/VPP technologies are big pluses

The Perks


With competitive compensation and great benefits, you will enjoy our workstyle within an incredible culture. We’ll give you all the tools you need to succeed so you can grow and develop with us. For additional information on what it’s like to work at Marvell, visit our Careers page.

Your Future


Marvell provides a work environment that promotes employee growth and development. We are searching for an individual who wants to grow with the company and will strive to improve performance. If you are driven, personable, and energetic, there will be additional opportunities for you here at Marvell.

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status.

Any applicant who requires a reasonable accommodation during the selection process should contact Marvell HR Helpdesk at GR-HR-Services-Americas@marvell.com or 408-222-3604.",3.6,"Marvell Technology
3.6","Santa Clara, CA",-1,5001 to 10000 Employees,1995,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$2 to $5 billion (USD),-1
410,"Senior Software Engineer, Data Infrastructure","$104k-$179k
(Glassdoor Est.)","Pocket Gems seeks to build the greatest games and most compelling interactive entertainment in the world. That's the mission our founders began within an apartment above a pizza shop back in 2009 and it continues to inspire us today. Since then, we've grown to over 200 people in San Francisco, and with $155 million in backing from Sequoia Capital and Tencent, we're constantly breaking new ground in mobile entertainment.

Our products have been downloaded over 450 million times by players around the world. In recent years, we've launched Episode, a mobile storytelling network, and platform, and War Dragons, a visually stunning 3D real-time strategy game. As our community of players continues to grow, we're committed to building diverse and inclusive environments across our teams, and in our games.

Pocket Gems is home to some of the most massive and delightful mobile-first games, like War Dragons and Episode. Those games need a solid data platform to make data-based decisions. This platform is supported and optimized by our Data Infrastructure team. As a Senior Software Engineer on the Data Infrastructure Team, you will scale our infrastructure to facilitate the processing and recording of billions of events per day. You will be responsible for some of our biggest projects as you build APIs that enable the company to deliver offers and recommendations to millions of players in real-time.

What We've Recently Accomplished:
We released the 3rd generation data pipeline for the company which successfully reduced the latency from 24hrs to <5m>
We migrated all our infrastructure configurations to the IAC system using tools like Ansible, Terraform, Alembic, Vagrant, and Docker.
We released a new unified logging system for our R&D teams to start logging within minutes using any client library of their choice.
After doing extensive benchmarking on several data warehousing solutions, we redid all our pipelines and migrated petabytes+ of data from Amazon Redshift to Google BigQuery.
What You'll Help Us to Accomplish:

Help build out:
A scalable infrastructure and web tools to support data analysis and visualization for the company and influence what we build for our games' players (including BI Tools, A/B Testing Tools, Crash Reporting Systems)
The next generation of microservices for Pocket Gems game infrastructure needs
Assist in improving:
Our data pipeline by implementing flexible, reusable and scalable solutions
Our unified logging system for R&D teams to support unstructured data and BI insights.
Our data warehouse performance
Handle petabytes of data storage and improve the performance of the system to process complex queries for analyzing
Work effectively with multiple teams and functions to boost developer productivity across the organization
Mentor junior engineers and push for excellence with high-quality code and design reviews
What You Bring to the Data Infrastructure Engineering team:
Minimum of 5 years of professional experience (including 3+ years backend experience)
A degree in computer science, engineering, or relevant field
Experience leading complex projects, preferably involving distributed systems
Deep experience with AWS, GCP, or Hadoop, and related backend technologies is a plus (or an advanced private cloud, e.g. Google, Facebook)
Strong skills in data structures, algorithms, software design, and OOP
A love for delighting users, both internal and external, with reliable tools, data and creative and highly technical solutions to their problems
Extra Gems for:
Experience in working on dev-ops and/or infrastructure teams
Experience in working on ETL (data pipeline) systems
Pocket Gems is an equal opportunity employer. We do not discriminate based on race, color, ethnicity, ancestry, national origin, religion, sex, gender, gender identity, gender expression, sexual orientation, age, disability, veteran status, genetic information, marital status or any legally protected status.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.",4.2,"Pocket Gems
4.2","San Francisco, CA",-1,201 to 500 Employees,2009,Company - Private,Video Games,Media,Unknown / Non-Applicable,-1
411,Sr Data Engineer #6580,"$157k-$270k
(Glassdoor Est.)","Company Overview

Fanatics is the global leader in licensed sports merchandise and changing the way fans purchase their favorite team apparel and jerseys. Through an innovative, tech-infused approach to making and selling fan gear in today's on-demand culture, Fanatics operates more than 300 online and offline stores, including the e-commerce business for all major professional sports leagues (NFL, MLB, NBA, NHL, NASCAR, MLS, PGA), major media brands (NBC Sports, CBS Sports, FOX Sports) and more than 200 collegiate and professional team properties, which include several of the biggest global soccer clubs (Manchester United, Real Madrid, Chelsea, Manchester City). Fanatics offers the largest collection of timeless and timely merchandise whether shopping online, on your phone, in stores, in stadiums or on-site at the world's biggest sporting events.

About the Team

Fanatics is first and foremost a technology company. We are powered by cutting-edge tech created by our small agile teams using the latest tools and technologies under our highly analytical, forward thinking, and open-minded leadership. As the global leader in licensed sports merchandise, we challenge ourselves by improving our new fully responsive NodeJS cloud commerce platform, Elasticsearch engine, and deep data science capabilities while building the best-in-class retail manufacturing and supply chain technologies. Our tech teams work together to revolutionize data science and engineering initiatives, provide highly scalable real-time and streaming platforms, and create secure e-commerce and in-stadium fan experience products. Our own e-commerce platform transacts in over 190 countries, 17 languages, and 14 currencies. Our motto is “#GSD”—get stuff done—and we do just that. If you want to be at the nexus of sports, commerce, and technology, come be a part of our industry-leading team here at Fanatics Tech.

Building data pipelines to manage marketing reports and optimize marketing spend.

Primary Responsibilities include:

•Design and deliver highly scalable multi-tiered distributed software applications.
•Coding. Living and Breathing awesome Code.
•Be part of an agile team and sharing responsibilities of testing and development as the role demands.
•Strong quality focus including automation, design reviews, and unit testing.
•Strong analytical, troubleshooting, and problem solving skills with orientation towards innovation and open source tools.
•Mentor and guide developers in coding, design methodology and design patterns.
•Conceptualizing, coding, deploying, and iterating on next generation prototypes.
•Flexible approach to analyzing technical issues and clearly communicating recommendations/solutions.
•Cross team development with Product managers, Project managers, engineers, and QA to deploy innovative solutions to meet business unit requirements
Required Skills
•An experienced Data engineer with Spark, Hive and Hadoop technologies
•Strong track record of excellence, and of delivering high quality innovative software!
•Outstanding coding skills in Java ,Scala and python
•Ability to trace the data transformations and tune them appropriately to reduce the time and cost of execution.
•Building distributed back-end systems using Java and related technologies is a plus
•Exposure to Data Science and experience integrating with science models

•Expertise in SQL technologies and RDBMS (Oracle, MySQL)
•Experience in noSQL technologies (MongoDB, CouchDB, Redis) is a plus
•Strong understanding & usage of algorithms and data structures in your designs
•Self-motivated, passionate for technology, and strong driver for results and continual improvement
•Team player - work well independently and in multi-group cross-discipline environments
•Flexible, adaptable, and able to autonomously manage multiple tasks in a dynamic, fast-paced environment.
•Strong skills for verbal & written communication targeting technical and non-technical audiences

Tryouts are open at Fanatics! Our team is passionate, talented, unified, and charged with creating the fan experience of tomorrow. The ball is in your court now.



NOTICE TO CALIFORNIA RESIDENTS/APPLICANTS: In connection with your application, we collect information that identifies, reasonably relates to or describes you (“Personal Information”). The categories of Personal Information that we collect include your name, government issued identification number(s), email address, mailing address, other contact information, emergency contact information, employment history, educational history, criminal record, and demographic information. We collect and use those categories of Personal Information about you for human resources and other business management purposes, including identifying and evaluating you as a candidate for potential or future employment or future contract positions, recordkeeping in relation to recruiting and hiring, conducting criminal background checks as permitted by law, conducting analytics, and ensuring compliance with applicable legal requirements and Company policies.",3.5,"Fanatics
3.5","San Mateo, CA",-1,5001 to 10000 Employees,1996,Company - Private,Sporting Goods Stores,Retail,$1 to $2 billion (USD),-1
412,"Software Engineer (Data Scientist, C,C++,Linux,Unix) - SISW - MG","$72k-$142k
(Glassdoor Est.)","During the current global health crisis, the priority for Siemens Digital Industries Software is the health and well-being of our entire community including current and future employees, which may add time to our hiring processes. We appreciate your patience and invite you to visit our website to learn more about how Siemens is responding to the pandemic.
Company: SISW - MG
Job Title: Software Engineer (Data Scientist, C,C++,Linux) - 189288
Job Location: USA - CA - Fremont
Job Category: R&D SW Engineering

Job Description:

We are looking for a highly motivated engineer to work in the RET team in the Calibre business unit. In this role you will be responsible for analyzing modeling data (experimental and synthetic/simulated) and coming up with novel ways to organize it, while deriving meaningful operations and extracting maximum information from this data.

You will also be expected to develop supporting software that will be properly integrated in the modeling suite of tools that are used specifically in modeling of semiconductor manufacturing.

You will be teaming up with a group of senior software engineers contributing to final production-level quality of new components and algorithms and to support existing components.

This is a unique role that will challenge you and allow you to grow in interdisciplinary areas of software engineering and data analysis.

Knowledge and experience in the area of data science/data analysis is preferred.

Some familiarity with physical modeling of any discipline (e.g. from fields in electrical or mechanical engineering) will be very useful for the suitable candidate.

Job
Qualifications:

The successful candidate will possess the following
combination of education and experience:
BS or
MS in Data Sciences, Computer Science, Electrical Engineering, Physics or
Applied Mathematics.
Working
knowledge in development of C and C++ on UNIX and/or LINUX platforms.
Excellent
programming skills in at least one mainstream scripting language, preferably
Python.
Experience/knowledge
in data analysis.
Experience/knowledge
in machine learning technology.
Experience
with Python, Keras and Tensorflow.
Demonstrated
ability to learn and explore new technologies.
Excellent
analysis and problem-solving skills.
Must
have the ability to collaborate closely with other members of the team and
develop critical components consistently and in a timely manner.
Experience
with MATLAB/R or equivalent mathematical package is expected.
This position may require access to export-controlled technology. If an export license is required and Mentor Graphics elects to apply for such a license, then candidates must be approved and licensed by the applicable government authorities as a condition of employment.

#LI-MGRP
#LI-JE1

Organization: Digital Industries

Company: Mentor Graphics Corporation

Experience Level: Recent College Graduate

Job Type: Full-time

Equal Employment Opportunity Statement
Siemens is an Equal Opportunity and Affirmative Action Employer encouraging diversity in the workplace. All qualified applicants will receive consideration for employment without regard to their race, color, creed, religion, national origin, citizenship status, ancestry, sex, age, physical or mental disability unrelated to ability, marital status, family responsibilities, pregnancy, genetic information, sexual orientation, gender expression, gender identity, transgender, sex stereotyping, order of protection status, protected veteran or military status, or an unfavorable discharge from military service, and other categories protected by federal, state or local law.

EEO is the Law
Applicants and employees are protected under Federal law from discrimination. To learn more, Click here.

Pay Transparency Non-Discrimination Provision
Siemens follows Executive Order 11246, including the Pay Transparency Nondiscrimination Provision. To learn more, Click here.

California Privacy Notice
California residents have the right to receive additional notices about their personal information. To learn more, click here.",4.1,"Mentor Graphics
4.1","Fremont, CA",-1,5001 to 10000 Employees,1981,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),-1
413,"Software Engineer, Trading Systems","$86k-$171k
(Glassdoor Est.)","General Information

Ref #: 28862

Employee Type: Full Time

Location: Newport Beach

Experienced Required: 5 years

Date published: 17-Aug-2020

About Us:

We are PIMCO, a leading global asset management firm. We manage investments and develop solutions across the full spectrum of asset classes, strategies and vehicles: fixed income, equities, commodities, asset allocation, ETFs, hedge funds and private equity. PIMCO is one of the largest investment managers, actively managing more than $1.78 trillion in assets for clients around the world. PIMCO has over 2,800 employees in 17 offices globally. PIMCO is recognized as an innovator, industry thought leader and trusted advisor to our clients.

PIMCO is one of the world’s premier fixed income investment managers with thousands of professionals around the world united in a single purpose: creating opportunities for our clients in every environment. Since 1971, we have brought innovation and expertise to our partnership with the institutions, financial advisors and millions of individual investors who entrust us with their assets. We aspire to cultivate performance and leadership through empowering our people, diversity of thought, and a commitment to an inclusive culture that engages in our global communities.

Position Description:

We are seeking a hardworking Software Engineer to join our team. Building on top of PIMCO’s modern cloud-based solution infrastructure, we develop and maintain the central applications, platforms and tools that are the backbone of PIMCO’s trading and portfolio management processes by maximizing scalable technology solutions provided by PIMCO’s core engineering team. Dedicated to supporting a culture of diversity, inclusion and acceptance, at PIMCO we work to create an environment where all our people can be their authentic selves. We strive to heighten our employees’ appreciation for diverse perspectives and skills, facilitating increased collaboration and improving our ability to attract and engage top talent.

In this role, you will be working on:

Detailed trade and position-level PnL calculations across all asset classes traded by PIMCO
Portfolio performance tracking and attribution
Historical performance data analysis
Supporting Portfolio Management, Product Management, and Client-Facing teams globally

Responsibilities
Forward development of new system components and enhancements to the existing codebase
Direct interaction with business users (Trade Floor, PMs, Risk Managers, etc.) in order to define, roll-out, and support new platform features
Detailed understanding of various aspects of PIMCO business and operational processes
Architecture, design, and coding; solving engineering challenges associated with large data processing volumes, complex calculation dependencies, horizontal compute scale vs centralized data storage

Position Requirements:

Candidates should have a minimum of 5 years of experience in the investment domain building large-scale application solutions by using modern full stack technologies in a front office environment or supporting a portfolio management technology capacity
Solid experience in writing backend services using Java, or C# (while we are using Java, we will consider strong candidates in other languages as long as they show ability to learn Java)
Interest in learning about / working with modern UI technologies
Understanding of infrastructure fundamentals such as Unix, SSH, Kerberos, and ADFS
Hands on experience working with Cloud Foundry and Kubernetes infrastructure

Benefits:

PIMCO is committed to offering a comprehensive portfolio of employee benefits designed to support the health and well-being of you and your family. Benefits vary by location but may include:
Medical, dental, and vision coverage
Life insurance and travel coverage
401(k) (defined contribution) retirement savings, retirement plan, pension contribution from your first day of employment
Work/life programs such as flexible work arrangements, parental leave and support, employee assistance plan, commuter benefits, health club discounts, and educational/CFA certification reimbursement programs
Community involvement opportunities with The PIMCO Foundation in each PIMCO office",3.7,"PIMCO
3.7","Newport Beach, CA",-1,1001 to 5000 Employees,1971,Subsidiary or Business Segment,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1
414,"Product Engineer, Applications","$56k-$112k
(Glassdoor Est.)","Here at Berkeley Lights, we think cells are awesome! Cells are capable of manufacturing cures for diseases, fibers for clothing, energy in the form of biofuels, and food proteins for nutrition. So the question is, if nature is capable of manufacturing the products we need in a scalable way, why aren’t we doing more of this? Well, the answer is that with the solutions available today, it is hard. Berkeley Lights is here to change all of that! Our extremely sophisticated proprietary technology and Beacon® and LightningTM systems accelerate the rate researchers can discover and develop cell-based products in a fraction of the time and at a fraction of the cost of conventional, legacy research methods. Using our tools and solutions, scientists can find the best cells, the first time they look.

Our goal is to continue to collaborate with customers to drive the adoption of our technologies, making cell-based products and therapeutics more easily accessible the world over! You will play a major role here in the creation and development of these technologies, and our success will depend on you! We have been changing how the world develops cell-based products since 2011, and now our family of around 200 employees welcomes you to consider joining us on this incredible journey.

The Product Engineer, Applications is responsible for ensuring that workflows, software, and hardware on BLI systems meet customer requirements while adhering to BLI Quality standards and procedures. The Applications team sits at the integration point of all BLI technology. As a result, roles and responsibilities for the Product Engineer, Applications will include: assisting Applications Development engineers in test plan definition, execution, and documentation for new workflow release or change implementation; coordination and execution of systems integration validation testing; coordination and execution of various Applications-related escalations.
This role requires the skills of an engineer who has exposure to systems integration and workflow development on complex life science instrumentation. A collaborative and supportive mindset is required to enable success in a highly multi-disciplinary environment. A successful person in this role will possess a strong attention to detail, effectively communicate across scientific disciplines, and build/influence interdisciplinary teams.
Responsibilities
Partner with Applications Development Engineers to develop game-changing products with a strong customer focus.
Oversee verification/validation plan definition and execution for workflows, software, and hardware on BLI platforms.
Drive continuous improvement activities to increase BLI product Reliability and Quality.
Serve as a point of contact for released workflows/products, create/maintain product documentation/literature, and drive performance escalations to resolution.
Qualifications and Experience
B.S. or M.S. (preferred) in Chemical Engineering, Mechanical Engineering, Electrical Engineering, Bioengineering, Biomedical Engineering, Biophysics, or other multidisciplinary engineering fields with exposure to biological applications.
3-5 years of experience in an NPI, quality control, product improvement, or similar role, preferably in the life science space.
Experience with the design, development, and validation of life science or other complex instrumentation.
Excellent documentation and technical writing skills.
Proficient data analysis skills and understanding of statistics; ability to convey information clearly and succinctly. Ability to generate or communicate insights with data using data-visualization software (e.g. Tableau, Spotfire, Kibana, Grafana).
Familiarity with cell/tissue culture, cell-based assays, and microscopy platforms; working knowledge of modern molecular and cell biology techniques.
Demonstrated ability to foster relationships with customers and enable new capabilities with transformative technology.
Ability to excel in a team-first, supportive work environment, and clearly articulate ideas, problems, and solutions.
Ability to thrive in inter-disciplinary technology development with demanding schedules and deliverables.
The California Consumer Privacy Act (CCPA) is effective January 1, 2020. Please read our California Consumer Privacy Act Disclosure Form regarding the CCPA and Berkeley Lights’ required disclosures about the collection of personal information.",4.3,"Berkeley Lights
4.3","Emeryville, CA",-1,51 to 200 Employees,2011,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),-1
